Freq.	2/V(o5)	2/V(o9)	2/V(o10)	2/V(o12)	2/V(o15)	2/V(o20)
1.49968483550220e+002	(6.63346166006836e+001dB,-1.79978276762440e+002°)	(6.55825089016044e+001dB,-1.79983441828301e+002°)	(6.52167690092511e+001dB,-1.79986783710420e+002°)	(6.56169514898480e+001dB,-1.79986214028765e+002°)	(6.57312993917129e+001dB,-1.79988920532027e+002°)	(6.59295842665857e+001dB,-1.79993453107999e+002°)
1.50314196608985e+002	(6.63346166059926e+001dB,-1.79978226685190e+002°)	(6.55825088982939e+001dB,-1.79983403657768e+002°)	(6.52167690066090e+001dB,-1.79986753243719e+002°)	(6.56169514870376e+001dB,-1.79986182248824e+002°)	(6.57312993892887e+001dB,-1.79988894991219e+002°)	(6.59295842626525e+001dB,-1.79993438015852e+002°)
1.50660706618657e+002	(6.63346165949071e+001dB,-1.79978176492538e+002°)	(6.55825089006102e+001dB,-1.79983365399241e+002°)	(6.52167690075651e+001dB,-1.79986722706801e+002°)	(6.56169514842250e+001dB,-1.79986150395631e+002°)	(6.57312993887730e+001dB,-1.79988869391526e+002°)	(6.59295842606742e+001dB,-1.79993422888919e+002°)
1.51008015416397e+002	(6.63346165960941e+001dB,-1.79978126184167e+002°)	(6.55825088991641e+001dB,-1.79983327052534e+002°)	(6.52167690049143e+001dB,-1.79986692099483e+002°)	(6.56169514832900e+001dB,-1.79986118469000e+002°)	(6.57312993901639e+001dB,-1.79988843732832e+002°)	(6.59295842606484e+001dB,-1.79993407727109e+002°)
1.51356124843603e+002	(6.63346165911248e+001dB,-1.79978075759821e+002°)	(6.55825088977117e+001dB,-1.79983288617429e+002°)	(6.52167690076620e+001dB,-1.79986661421594e+002°)	(6.56169514823536e+001dB,-1.79986086468753e+002°)	(6.57312993896428e+001dB,-1.79988818014969e+002°)	(6.59295842606246e+001dB,-1.79993392530352e+002°)
1.51705036745916e+002	(6.63346165840943e+001dB,-1.79978025219228e+002°)	(6.55825088962531e+001dB,-1.79983250093716e+002°)	(6.52167690014042e+001dB,-1.79986630673006e+002°)	(6.56169514776409e+001dB,-1.79986054394759e+002°)	(6.57312993852977e+001dB,-1.79988792237841e+002°)	(6.59295842606006e+001dB,-1.79993377298562e+002°)
1.52054752973232e+002	(6.63346165811456e+001dB,-1.79977974562145e+002°)	(6.55825088929083e+001dB,-1.79983211481191e+002°)	(6.52167690023437e+001dB,-1.79986599853525e+002°)	(6.56169514823516e+001dB,-1.79986022246811e+002°)	(6.57312993828615e+001dB,-1.79988766401285e+002°)	(6.59295842625303e+001dB,-1.79993362031662e+002°)
1.52405275379711e+002	(6.63346165761356e+001dB,-1.79977923788271e+002°)	(6.55825088914352e+001dB,-1.79983172779655e+002°)	(6.52167690014788e+001dB,-1.79986568962999e+002°)	(6.56169514757446e+001dB,-1.79985990024777e+002°)	(6.57312993861549e+001dB,-1.79988740505159e+002°)	(6.59295842605505e+001dB,-1.79993346729563e+002°)
1.52756605823790e+002	(6.63346165752072e+001dB,-1.79977872897361e+002°)	(6.55825088880784e+001dB,-1.79983133988914e+002°)	(6.52167690024094e+001dB,-1.79986538001256e+002°)	(6.56169514766749e+001dB,-1.79985957728442e+002°)	(6.57312993818032e+001dB,-1.79988714549348e+002°)	(6.59295842624810e+001dB,-1.79993331392182e+002°)
1.53108746168185e+002	(6.63346165742651e+001dB,-1.79977821889113e+002°)	(6.55825088865911e+001dB,-1.79983095108745e+002°)	(6.52167689961353e+001dB,-1.79986506968142e+002°)	(6.56169514738305e+001dB,-1.79985925357662e+002°)	(6.57312993831787e+001dB,-1.79988688533699e+002°)	(6.59295842624554e+001dB,-1.79993316019465e+002°)
1.53461698279912e+002	(6.63346165733092e+001dB,-1.79977770763292e+002°)	(6.55825088869762e+001dB,-1.79983056138950e+002°)	(6.52167689988591e+001dB,-1.79986475863489e+002°)	(6.56169514709818e+001dB,-1.79985892912275e+002°)	(6.57312993807342e+001dB,-1.79988662458077e+002°)	(6.59295842624306e+001dB,-1.79993300611297e+002°)
1.53815464030286e+002	(6.63346165723395e+001dB,-1.79977719519602e+002°)	(6.55825088817189e+001dB,-1.79983017079322e+002°)	(6.52167689961768e+001dB,-1.79986444687143e+002°)	(6.56169514700132e+001dB,-1.79985860392081e+002°)	(6.57312993801955e+001dB,-1.79988636322344e+002°)	(6.59295842584969e+001dB,-1.79993285167609e+002°)
1.54170045294938e+002	(6.63346165590699e+001dB,-1.79977668157817e+002°)	(6.55825088783348e+001dB,-1.79982977929644e+002°)	(6.52167689934920e+001dB,-1.79986413438924e+002°)	(6.56169514671556e+001dB,-1.79985827796921e+002°)	(6.57312993777442e+001dB,-1.79988610126366e+002°)	(6.59295842623795e+001dB,-1.79993269688323e+002°)
1.54525443953823e+002	(6.63346165601199e+001dB,-1.79977616677605e+002°)	(6.55825088786980e+001dB,-1.79982938689720e+002°)	(6.52167689926020e+001dB,-1.79986382118671e+002°)	(6.56169514680634e+001dB,-1.79985795126620e+002°)	(6.57312993791116e+001dB,-1.79988583869998e+002°)	(6.59295842604004e+001dB,-1.79993254173346e+002°)
1.54881661891230e+002	(6.63346165591081e+001dB,-1.79977565078724e+002°)	(6.55825088734213e+001dB,-1.79982899359353e+002°)	(6.52167689935094e+001dB,-1.79986350726209e+002°)	(6.56169514633113e+001dB,-1.79985762380996e+002°)	(6.57312993766554e+001dB,-1.79988557553096e+002°)	(6.59295842584202e+001dB,-1.79993238622616e+002°)
1.55238700995790e+002	(6.63346165539870e+001dB,-1.79977513360900e+002°)	(6.55825088737716e+001dB,-1.79982859938294e+002°)	(6.52167689908123e+001dB,-1.79986319261376e+002°)	(6.56169514660959e+001dB,-1.79985729559901e+002°)	(6.57312993741967e+001dB,-1.79988531175540e+002°)	(6.59295842603488e+001dB,-1.79993223036028e+002°)
1.55596563160489e+002	(6.63346165488516e+001dB,-1.79977461523844e+002°)	(6.55825088722369e+001dB,-1.79982820426377e+002°)	(6.52167689899095e+001dB,-1.79986287724024e+002°)	(6.56169514613349e+001dB,-1.79985696663148e+002°)	(6.57312993736464e+001dB,-1.79988504737163e+002°)	(6.59295842564153e+001dB,-1.79993207413512e+002°)
1.55955250282677e+002	(6.63346165477973e+001dB,-1.79977409567300e+002°)	(6.55825088706935e+001dB,-1.79982780823374e+002°)	(6.52167689908052e+001dB,-1.79986256113966e+002°)	(6.56169514603393e+001dB,-1.79985663690549e+002°)	(6.57312993730923e+001dB,-1.79988478237845e+002°)	(6.59295842602977e+001dB,-1.79993191754989e+002°)
1.56314764264077e+002	(6.63346165426334e+001dB,-1.79977357490990e+002°)	(6.55825088672659e+001dB,-1.79982741129070e+002°)	(6.52167689880940e+001dB,-1.79986224431046e+002°)	(6.56169514574542e+001dB,-1.79985630641947e+002°)	(6.57312993725367e+001dB,-1.79988451677443e+002°)	(6.59295842563624e+001dB,-1.79993176060364e+002°)
1.56675107010797e+002	(6.63346165374551e+001dB,-1.79977305294612e+002°)	(6.55825088657099e+001dB,-1.79982701343276e+002°)	(6.52167689871797e+001dB,-1.79986192675080e+002°)	(6.56169514621058e+001dB,-1.79985597517148e+002°)	(6.57312993738890e+001dB,-1.79988425055811e+002°)	(6.59295842582914e+001dB,-1.79993160329553e+002°)
1.57036280433337e+002	(6.63346165343100e+001dB,-1.79977252977912e+002°)	(6.55825088622680e+001dB,-1.79982661465757e+002°)	(6.52167689790593e+001dB,-1.79986160845911e+002°)	(6.56169514573273e+001dB,-1.79985564316002e+002°)	(6.57312993733286e+001dB,-1.79988398372807e+002°)	(6.59295842582652e+001dB,-1.79993144562479e+002°)
1.57398286446603e+002	(6.63346165331981e+001dB,-1.79977200540621e+002°)	(6.55825088625752e+001dB,-1.79982621496307e+002°)	(6.52167689835378e+001dB,-1.79986128943352e+002°)	(6.56169514544271e+001dB,-1.79985531038319e+002°)	(6.57312993708532e+001dB,-1.79988371628297e+002°)	(6.59295842601925e+001dB,-1.79993128759077e+002°)
1.57761126969916e+002	(6.63346165300239e+001dB,-1.79977147982458e+002°)	(6.55825088628753e+001dB,-1.79982581434715e+002°)	(6.52167689790102e+001dB,-1.79986096967283e+002°)	(6.56169514534085e+001dB,-1.79985497683919e+002°)	(6.57312993664662e+001dB,-1.79988344822138e+002°)	(6.59295842582107e+001dB,-1.79993112919226e+002°)
1.58124803927020e+002	(6.63346165268350e+001dB,-1.79977095303102e+002°)	(6.55825088575343e+001dB,-1.79982541280776e+002°)	(6.52167689780785e+001dB,-1.79986064917471e+002°)	(6.56169514542709e+001dB,-1.79985464252620e+002°)	(6.57312993658979e+001dB,-1.79988317954184e+002°)	(6.59295842581856e+001dB,-1.79993097042867e+002°)
1.58489319246093e+002	(6.63346165256791e+001dB,-1.79977042502339e+002°)	(6.55825088559412e+001dB,-1.79982501034282e+002°)	(6.52167689753429e+001dB,-1.79986032793800e+002°)	(6.56169514475870e+001dB,-1.79985430744276e+002°)	(6.57312993634162e+001dB,-1.79988291024280e+002°)	(6.59295842542491e+001dB,-1.79993081129902e+002°)
1.58854674859759e+002	(6.63346165142701e+001dB,-1.79976989579860e+002°)	(6.55825088524622e+001dB,-1.79982460694999e+002°)	(6.52167689798051e+001dB,-1.79986000596064e+002°)	(6.56169514446681e+001dB,-1.79985397158683e+002°)	(6.57312993666631e+001dB,-1.79988264032304e+002°)	(6.59295842542229e+001dB,-1.79993065180268e+002°)
1.59220872705098e+002	(6.63346165130846e+001dB,-1.79976936535361e+002°)	(6.55825088527333e+001dB,-1.79982420262734e+002°)	(6.52167689752590e+001dB,-1.79985968324099e+002°)	(6.56169514455171e+001dB,-1.79985363495645e+002°)	(6.57312993660868e+001dB,-1.79988236978097e+002°)	(6.59295842541962e+001dB,-1.79993049193852e+002°)
1.59587914723654e+002	(6.63346165098365e+001dB,-1.79976883368585e+002°)	(6.55825088454843e+001dB,-1.79982379737267e+002°)	(6.52167689725116e+001dB,-1.79985935977746e+002°)	(6.56169514482458e+001dB,-1.79985329755021e+002°)	(6.57312993693286e+001dB,-1.79988209861531e+002°)	(6.59295842541684e+001dB,-1.79993033170593e+002°)
1.59955802861448e+002	(6.63346165086210e+001dB,-1.79976830079246e+002°)	(6.55825088457400e+001dB,-1.79982339118358e+002°)	(6.52167689715575e+001dB,-1.79985903556838e+002°)	(6.56169514471994e+001dB,-1.79985295936607e+002°)	(6.57312993630147e+001dB,-1.79988182682469e+002°)	(6.59295842521866e+001dB,-1.79993017110383e+002°)
1.60324539068985e+002	(6.63346165053428e+001dB,-1.79976776667075e+002°)	(6.55825088441100e+001dB,-1.79982298405822e+002°)	(6.52167689724010e+001dB,-1.79985871061172e+002°)	(6.56169514442610e+001dB,-1.79985262040250e+002°)	(6.57312993662504e+001dB,-1.79988155440735e+002°)	(6.59295842541147e+001dB,-1.79993001013175e+002°)
1.60694125301269e+002	(6.63346165020494e+001dB,-1.79976723131774e+002°)	(6.55825088443506e+001dB,-1.79982257599430e+002°)	(6.52167689678381e+001dB,-1.79985838490613e+002°)	(6.56169514394348e+001dB,-1.79985228065742e+002°)	(6.57312993599315e+001dB,-1.79988128136209e+002°)	(6.59295842521323e+001dB,-1.79992984878833e+002°)
1.61064563517808e+002	(6.63346165007886e+001dB,-1.79976669473043e+002°)	(6.55825088370724e+001dB,-1.79982216698989e+002°)	(6.52167689704736e+001dB,-1.79985805844958e+002°)	(6.56169514402585e+001dB,-1.79985194012920e+002°)	(6.57312993612521e+001dB,-1.79988100768745e+002°)	(6.59295842540588e+001dB,-1.79992968707308e+002°)
1.61435855682630e+002	(6.63346164954171e+001dB,-1.79976615690642e+002°)	(6.55825088372970e+001dB,-1.79982175704248e+002°)	(6.52167689659010e+001dB,-1.79985773124060e+002°)	(6.56169514391915e+001dB,-1.79985159881590e+002°)	(6.57312993606596e+001dB,-1.79988073338176e+002°)	(6.59295842540304e+001dB,-1.79992952498510e+002°)
1.61808003764287e+002	(6.63346164900304e+001dB,-1.79976561784256e+002°)	(6.55825088375146e+001dB,-1.79982134615007e+002°)	(6.52167689649253e+001dB,-1.79985740327725e+002°)	(6.56169514381200e+001dB,-1.79985125671590e+002°)	(6.57312993600648e+001dB,-1.79988045844379e+002°)	(6.59295842520479e+001dB,-1.79992936252347e+002°)
1.62181009735874e+002	(6.63346164907711e+001dB,-1.79976507753579e+002°)	(6.55825088339683e+001dB,-1.79982093431041e+002°)	(6.52167689603456e+001dB,-1.79985707455786e+002°)	(6.56169514370442e+001dB,-1.79985091382722e+002°)	(6.57312993575539e+001dB,-1.79988018287204e+002°)	(6.59295842500661e+001dB,-1.79992919968717e+002°)
1.62554875575029e+002	(6.63346164812581e+001dB,-1.79976453598390e+002°)	(6.55825088322939e+001dB,-1.79982052152133e+002°)	(6.52167689611621e+001dB,-1.79985674508072e+002°)	(6.56169514303063e+001dB,-1.79985057014817e+002°)	(6.57312993569530e+001dB,-1.79987990666501e+002°)	(6.59295842480834e+001dB,-1.79992903647572e+002°)
1.62929603263953e+002	(6.63346164840155e+001dB,-1.79976399318316e+002°)	(6.55825088268546e+001dB,-1.79982010778081e+002°)	(6.52167689583724e+001dB,-1.79985641484406e+002°)	(6.56169514311058e+001dB,-1.79985022567681e+002°)	(6.57312993525293e+001dB,-1.79987962982146e+002°)	(6.59295842461008e+001dB,-1.79992887288788e+002°)
1.63305194789414e+002	(6.63346164744713e+001dB,-1.79976344913131e+002°)	(6.55825088251627e+001dB,-1.79981969308641e+002°)	(6.52167689591796e+001dB,-1.79985608384615e+002°)	(6.56169514319004e+001dB,-1.79984988041138e+002°)	(6.57312993519222e+001dB,-1.79987935233950e+002°)	(6.59295842480277e+001dB,-1.79992870892289e+002°)
1.63681652142762e+002	(6.63346164751497e+001dB,-1.79976290382534e+002°)	(6.55825088253426e+001dB,-1.79981927743610e+002°)	(6.52167689581825e+001dB,-1.79985575208504e+002°)	(6.56169514289186e+001dB,-1.79984953434995e+002°)	(6.57312993513122e+001dB,-1.79987907421791e+002°)	(6.59295842519083e+001dB,-1.79992854458002e+002°)
1.64058977319935e+002	(6.63346164717170e+001dB,-1.79976235726219e+002°)	(6.55825088217572e+001dB,-1.79981886082768e+002°)	(6.52167689571800e+001dB,-1.79985541955930e+002°)	(6.56169514278168e+001dB,-1.79984918749075e+002°)	(6.57312993507001e+001dB,-1.79987879545519e+002°)	(6.59295842479695e+001dB,-1.79992837985828e+002°)
1.64437172321474e+002	(6.63346164662208e+001dB,-1.79976180943930e+002°)	(6.55825088200429e+001dB,-1.79981844325879e+002°)	(6.52167689543723e+001dB,-1.79985508626709e+002°)	(6.56169514248256e+001dB,-1.79984883983216e+002°)	(6.57312993519955e+001dB,-1.79987851604988e+002°)	(6.59295842440316e+001dB,-1.79992821475677e+002°)
1.64816239152531e+002	(6.63346164627564e+001dB,-1.79976126035329e+002°)	(6.55825088145645e+001dB,-1.79981802472730e+002°)	(6.52167689515601e+001dB,-1.79985475220637e+002°)	(6.56169514255993e+001dB,-1.79984849137191e+002°)	(6.57312993475564e+001dB,-1.79987823600047e+002°)	(6.59295842479134e+001dB,-1.79992804927471e+002°)
1.65196179822882e+002	(6.63346164613236e+001dB,-1.79976071000179e+002°)	(6.55825088165901e+001dB,-1.79981760523092e+002°)	(6.52167689487431e+001dB,-1.79985441737566e+002°)	(6.56169514244823e+001dB,-1.79984814210850e+002°)	(6.57312993450256e+001dB,-1.79987795530550e+002°)	(6.59295842459295e+001dB,-1.79992788341115e+002°)
1.65576996346933e+002	(6.63346164496365e+001dB,-1.79976015838147e+002°)	(6.55825088167293e+001dB,-1.79981718476755e+002°)	(6.52167689495225e+001dB,-1.79985408177306e+002°)	(6.56169514195891e+001dB,-1.79984779203996e+002°)	(6.57312993463123e+001dB,-1.79987767396340e+002°)	(6.59295842439439e+001dB,-1.79992771716523e+002°)
1.65958690743736e+002	(6.63346164563621e+001dB,-1.79975960548927e+002°)	(6.55825088093488e+001dB,-1.79981676333504e+002°)	(6.52167689448960e+001dB,-1.79985374539691e+002°)	(6.56169514184626e+001dB,-1.79984744116433e+002°)	(6.57312993456848e+001dB,-1.79987739197276e+002°)	(6.59295842458711e+001dB,-1.79992755053609e+002°)
1.66341265036997e+002	(6.63346164466903e+001dB,-1.79975905132292e+002°)	(6.55825088094726e+001dB,-1.79981634093083e+002°)	(6.52167689438653e+001dB,-1.79985340824515e+002°)	(6.56169514173308e+001dB,-1.79984708947998e+002°)	(6.57312993450562e+001dB,-1.79987710933209e+002°)	(6.59295842438859e+001dB,-1.79992738352275e+002°)
1.66724721255087e+002	(6.63346164410975e+001dB,-1.79975849587898e+002°)	(6.55825088058317e+001dB,-1.79981591755309e+002°)	(6.52167689446306e+001dB,-1.79985307031633e+002°)	(6.56169514161925e+001dB,-1.79984673698487e+002°)	(6.57312993425139e+001dB,-1.79987682603988e+002°)	(6.59295842438575e+001dB,-1.79992721612461e+002°)
1.67109061431051e+002	(6.63346164395836e+001dB,-1.79975793915452e+002°)	(6.55825088003055e+001dB,-1.79981549319930e+002°)	(6.52167689435912e+001dB,-1.79985273160840e+002°)	(6.56169514150510e+001dB,-1.79984638367713e+002°)	(6.57312993418790e+001dB,-1.79987654209456e+002°)	(6.59295842457805e+001dB,-1.79992704834044e+002°)
1.67494287602624e+002	(6.63346164360057e+001dB,-1.79975738114661e+002°)	(6.55825087985269e+001dB,-1.79981506786724e+002°)	(6.52167689389447e+001dB,-1.79985239211972e+002°)	(6.56169514101320e+001dB,-1.79984602955501e+002°)	(6.57312993412382e+001dB,-1.79987625749470e+002°)	(6.59295842418423e+001dB,-1.79992688016944e+002°)
1.67880401812236e+002	(6.63346164303636e+001dB,-1.79975682185258e+002°)	(6.55825088004950e+001dB,-1.79981464155460e+002°)	(6.52167689414968e+001dB,-1.79985205184842e+002°)	(6.56169514070937e+001dB,-1.79984567461652e+002°)	(6.57312993367786e+001dB,-1.79987597223880e+002°)	(6.59295842418131e+001dB,-1.79992671161088e+002°)
1.68267406107027e+002	(6.63346164267525e+001dB,-1.79975626126911e+002°)	(6.55825087968218e+001dB,-1.79981421425927e+002°)	(6.52167689386416e+001dB,-1.79985171079279e+002°)	(6.56169514078198e+001dB,-1.79984531885975e+002°)	(6.57312993342235e+001dB,-1.79987568632527e+002°)	(6.59295842417826e+001dB,-1.79992654266371e+002°)
1.68655302538854e+002	(6.63346164169818e+001dB,-1.79975569939350e+002°)	(6.55825087912623e+001dB,-1.79981378597906e+002°)	(6.52167689339813e+001dB,-1.79985136895090e+002°)	(6.56169514010004e+001dB,-1.79984496228295e+002°)	(6.57312993373965e+001dB,-1.79987539975268e+002°)	(6.59295842397989e+001dB,-1.79992637332700e+002°)
1.69044093164306e+002	(6.63346164174327e+001dB,-1.79975513622235e+002°)	(6.55825087932057e+001dB,-1.79981335671131e+002°)	(6.52167689347175e+001dB,-1.79985102632086e+002°)	(6.56169514017167e+001dB,-1.79984460488415e+002°)	(6.57312993348365e+001dB,-1.79987511251950e+002°)	(6.59295842397677e+001dB,-1.79992620360012e+002°)
1.69433780044713e+002	(6.63346164178667e+001dB,-1.79975457175313e+002°)	(6.55825087913857e+001dB,-1.79981292645421e+002°)	(6.52167689336477e+001dB,-1.79985068290119e+002°)	(6.56169514024267e+001dB,-1.79984424666140e+002°)	(6.57312993360943e+001dB,-1.79987482462401e+002°)	(6.59295842436459e+001dB,-1.79992603348175e+002°)
1.69824365246154e+002	(6.63346164059979e+001dB,-1.79975400598276e+002°)	(6.55825087839225e+001dB,-1.79981249520517e+002°)	(6.52167689325747e+001dB,-1.79985033868968e+002°)	(6.56169513993612e+001dB,-1.79984388761289e+002°)	(6.57312993335287e+001dB,-1.79987453606505e+002°)	(6.59295842377519e+001dB,-1.79992586297136e+002°)
1.70215850839475e+002	(6.63346164043504e+001dB,-1.79975343890809e+002°)	(6.55825087820851e+001dB,-1.79981206296205e+002°)	(6.52167689278948e+001dB,-1.79984999368480e+002°)	(6.56169514000618e+001dB,-1.79984352773665e+002°)	(6.57312993328692e+001dB,-1.79987424684084e+002°)	(6.59295842377201e+001dB,-1.79992569206783e+002°)
1.70608238900292e+002	(6.63346164006382e+001dB,-1.79975287052610e+002°)	(6.55825087839958e+001dB,-1.79981162972231e+002°)	(6.52167689304115e+001dB,-1.79984964788445e+002°)	(6.56169514007556e+001dB,-1.79984316703085e+002°)	(6.57312993283844e+001dB,-1.79987395694993e+002°)	(6.59295842396438e+001dB,-1.79992552077038e+002°)
1.71001531509008e+002	(6.63346164010041e+001dB,-1.79975230083387e+002°)	(6.55825087821417e+001dB,-1.79981119548410e+002°)	(6.52167689257212e+001dB,-1.79984930128710e+002°)	(6.56169513957883e+001dB,-1.79984280549351e+002°)	(6.57312993315405e+001dB,-1.79987366639057e+002°)	(6.59295842376588e+001dB,-1.79992534907805e+002°)
1.71395730750822e+002	(6.63346163952099e+001dB,-1.79975172982839e+002°)	(6.55825087746446e+001dB,-1.79981076024482e+002°)	(6.52167689282279e+001dB,-1.79984895389074e+002°)	(6.56169513964709e+001dB,-1.79984244312276e+002°)	(6.57312993289623e+001dB,-1.79987337516169e+002°)	(6.59295842356724e+001dB,-1.79992517698981e+002°)
1.71790838715738e+002	(6.63346163873507e+001dB,-1.79975115750679e+002°)	(6.55825087746513e+001dB,-1.79981032400213e+002°)	(6.52167689253284e+001dB,-1.79984860569342e+002°)	(6.56169513952640e+001dB,-1.79984207991666e+002°)	(6.57312993282908e+001dB,-1.79987308326124e+002°)	(6.59295842336869e+001dB,-1.79992500450505e+002°)
